15 15
  0	58	1	4	2	86	3	44	4	60	5	69	6	31	7	18	8	20	9	1	10	29	11	93	12	33	13	6	14	96	
  0	65	1	19	2	37	3	93	4	96	5	8	6	48	7	49	8	81	9	93	10	57	11	1	12	73	13	40	14	80	
  0	80	1	65	2	70	3	14	4	15	5	32	6	81	7	52	8	29	9	57	10	5	11	87	12	86	13	54	14	4	
  0	20	1	24	2	33	3	20	4	27	5	84	6	81	7	2	8	66	9	55	10	60	11	70	12	32	13	54	14	20	
  0	75	1	53	2	95	3	75	4	52	5	47	6	73	7	6	8	8	9	5	10	25	11	82	12	73	13	98	14	43	
  0	29	1	28	2	77	3	35	4	52	5	7	6	53	7	38	8	13	9	67	10	34	11	98	12	19	13	16	14	52	
  0	43	1	81	2	15	3	42	4	13	5	59	6	46	7	4	8	98	9	12	10	16	11	26	12	51	13	89	14	82	
  0	52	1	93	2	77	3	8	4	10	5	93	6	47	7	25	8	10	9	16	10	13	11	76	12	76	13	11	14	60	
  0	56	1	13	2	85	3	94	4	7	5	72	6	68	7	59	8	47	9	92	10	81	11	69	12	86	13	47	14	24	
  0	12	1	1	2	43	3	90	4	67	5	51	6	11	7	16	8	22	9	47	10	10	11	47	12	44	13	51	14	50	
  0	27	1	72	2	57	3	88	4	6	5	62	6	4	7	10	8	3	9	61	10	10	11	46	12	99	13	94	14	64	
  0	43	1	11	2	44	3	58	4	37	5	40	6	88	7	38	8	78	9	80	10	99	11	27	12	32	13	38	14	89	
  0	16	1	33	2	91	3	53	4	1	5	38	6	55	7	51	8	14	9	40	10	28	11	17	12	58	13	41	14	28	
  0	61	1	10	2	99	3	78	4	79	5	58	6	38	7	58	8	59	9	90	10	62	11	79	12	33	13	72	14	65	
  0	35	1	9	2	24	3	78	4	94	5	64	6	24	7	66	8	37	9	95	10	89	11	3	12	94	13	98	14	67	
