20 15
  0	47	1	29	2	84	3	30	4	99	5	94	6	41	7	25	8	58	9	59	10	2	11	45	12	29	13	10	14	36	
  0	93	1	94	2	67	3	74	4	99	5	48	6	42	7	40	8	56	9	75	10	40	11	77	12	86	13	26	14	52	
  0	42	1	96	2	61	3	63	4	78	5	75	6	77	7	18	8	37	9	74	10	29	11	35	12	9	13	2	14	13	
  0	86	1	51	2	77	3	46	4	2	5	48	6	32	7	61	8	52	9	69	10	10	11	53	12	70	13	88	14	97	
  0	64	1	64	2	15	3	52	4	59	5	20	6	5	7	95	8	71	9	76	10	24	11	87	12	92	13	26	14	31	
  0	70	1	64	2	79	3	37	4	46	5	10	6	50	7	88	8	16	9	71	10	15	11	72	12	59	13	77	14	94	
  0	54	1	46	2	76	3	13	4	54	5	8	6	84	7	75	8	55	9	88	10	19	11	35	12	19	13	33	14	88	
  0	57	1	42	2	3	3	11	4	83	5	36	6	12	7	67	8	46	9	43	10	50	11	34	12	15	13	85	14	39	
  0	21	1	92	2	95	3	5	4	48	5	25	6	42	7	97	8	22	9	97	10	89	11	75	12	96	13	5	14	88	
  0	33	1	71	2	86	3	95	4	49	5	15	6	79	7	12	8	94	9	55	10	10	11	42	12	16	13	68	14	98	
  0	25	1	45	2	99	3	86	4	95	5	1	6	94	7	9	8	52	9	71	10	55	11	11	12	14	13	2	14	74	
  0	94	1	79	2	60	3	98	4	25	5	52	6	1	7	93	8	53	9	39	10	10	11	86	12	92	13	94	14	69	
  0	35	1	26	2	57	3	17	4	22	5	66	6	44	7	61	8	52	9	97	10	39	11	62	12	62	13	45	14	11	
  0	61	1	26	2	16	3	55	4	22	5	87	6	67	7	55	8	69	9	90	10	45	11	86	12	78	13	53	14	90	
  0	8	1	97	2	30	3	93	4	55	5	89	6	79	7	12	8	41	9	30	10	58	11	84	12	60	13	11	14	44	
  0	58	1	93	2	45	3	25	4	39	5	59	6	24	7	90	8	65	9	72	10	73	11	49	12	53	13	45	14	1	
  0	64	1	31	2	44	3	42	4	21	5	59	6	21	7	20	8	5	9	4	10	25	11	52	12	68	13	97	14	10	
  0	82	1	58	2	64	3	62	4	71	5	38	6	81	7	19	8	61	9	90	10	25	11	37	12	45	13	50	14	10	
  0	7	1	37	2	51	3	47	4	35	5	90	6	51	7	4	8	10	9	55	10	24	11	94	12	78	13	9	14	75	
  0	60	1	94	2	5	3	45	4	60	5	8	6	41	7	54	8	89	9	35	10	5	11	51	12	92	13	41	14	28	
