20 15
  0	46	1	83	2	19	3	96	4	78	5	80	6	41	7	67	8	8	9	58	10	69	11	84	12	35	13	84	14	25	
  0	31	1	82	2	24	3	24	4	15	5	15	6	21	7	36	8	43	9	83	10	16	11	42	12	4	13	99	14	29	
  0	12	1	81	2	38	3	15	4	51	5	11	6	64	7	31	8	61	9	24	10	44	11	52	12	96	13	50	14	95	
  0	21	1	80	2	43	3	82	4	26	5	51	6	35	7	55	8	81	9	80	10	40	11	99	12	2	13	33	14	51	
  0	22	1	63	2	45	3	50	4	18	5	77	6	60	7	38	8	23	9	53	10	9	11	14	12	68	13	78	14	41	
  0	53	1	34	2	21	3	38	4	15	5	62	6	92	7	48	8	43	9	86	10	18	11	58	12	80	13	49	14	5	
  0	50	1	25	2	83	3	15	4	3	5	66	6	46	7	28	8	67	9	96	10	54	11	16	12	94	13	56	14	3	
  0	40	1	54	2	21	3	71	4	5	5	23	6	95	7	12	8	51	9	84	10	58	11	71	12	75	13	31	14	90	
  0	68	1	43	2	10	3	94	4	19	5	68	6	23	7	30	8	68	9	80	10	97	11	23	12	89	13	7	14	47	
  0	4	1	70	2	8	3	40	4	80	5	39	6	55	7	15	8	40	9	54	10	51	11	98	12	41	13	77	14	13	
  0	15	1	47	2	83	3	32	4	9	5	98	6	75	7	91	8	68	9	63	10	95	11	28	12	28	13	61	14	52	
  0	11	1	91	2	66	3	95	4	78	5	66	6	48	7	39	8	82	9	12	10	21	11	73	12	7	13	78	14	57	
  0	12	1	48	2	71	3	83	4	37	5	87	6	82	7	2	8	55	9	11	10	77	11	15	12	68	13	29	14	69	
  0	49	1	75	2	73	3	82	4	80	5	79	6	37	7	36	8	21	9	29	10	43	11	74	12	40	13	40	14	4	
  0	42	1	34	2	87	3	53	4	87	5	8	6	58	7	63	8	48	9	2	10	30	11	7	12	99	13	71	14	75	
  0	72	1	3	2	48	3	64	4	73	5	31	6	62	7	70	8	93	9	71	10	60	11	36	12	90	13	32	14	81	
  0	59	1	14	2	56	3	61	4	38	5	51	6	46	7	30	8	32	9	67	10	21	11	12	12	92	13	62	14	78	
  0	96	1	61	2	3	3	49	4	70	5	36	6	97	7	47	8	79	9	17	10	18	11	66	12	45	13	41	14	27	
  0	23	1	78	2	87	3	92	4	88	5	63	6	70	7	92	8	43	9	29	10	42	11	34	12	60	13	77	14	14	
  0	66	1	3	2	65	3	54	4	30	5	54	6	33	7	97	8	2	9	72	10	4	11	19	12	53	13	75	14	85	
