12 12
  0	16	1	87	2	86	3	74	4	17	5	51	6	4	7	31	8	38	9	78	10	81	11	3	
  0	29	1	8	2	36	3	37	4	59	5	9	6	23	7	53	8	44	9	37	10	88	11	11	
  0	28	1	8	2	54	3	64	4	5	5	26	6	26	7	89	8	3	9	66	10	2	11	16	
  0	54	1	61	2	58	3	12	4	23	5	94	6	60	7	16	8	43	9	52	10	92	11	95	
  0	70	1	76	2	4	3	44	4	63	5	80	6	90	7	43	8	14	9	40	10	33	11	16	
  0	98	1	84	2	71	3	45	4	74	5	34	6	52	7	48	8	37	9	50	10	91	11	73	
  0	73	1	22	2	51	3	85	4	34	5	59	6	31	7	70	8	13	9	14	10	85	11	25	
  0	91	1	82	2	29	3	54	4	81	5	94	6	61	7	14	8	97	9	46	10	15	11	49	
  0	12	1	8	2	4	3	10	4	69	5	99	6	66	7	8	8	74	9	66	10	22	11	66	
  0	55	1	34	2	55	3	94	4	77	5	7	6	70	7	6	8	80	9	59	10	15	11	84	
  0	4	1	27	2	69	3	37	4	73	5	49	6	7	7	74	8	9	9	66	10	58	11	59	
  0	78	1	32	2	55	3	70	4	56	5	73	6	92	7	49	8	39	9	14	10	89	11	90	
