20 15
  0	78	1	30	2	3	3	80	4	15	5	58	6	27	7	12	8	65	9	46	10	61	11	51	12	24	13	72	14	82	
  0	2	1	99	2	17	3	98	4	11	5	75	6	91	7	65	8	29	9	26	10	26	11	16	12	10	13	57	14	30	
  0	65	1	44	2	62	3	83	4	24	5	73	6	64	7	46	8	15	9	21	10	32	11	24	12	72	13	48	14	77	
  0	49	1	60	2	11	3	92	4	1	5	30	6	93	7	36	8	4	9	1	10	86	11	90	12	85	13	83	14	16	
  0	11	1	93	2	90	3	66	4	79	5	86	6	85	7	4	8	58	9	43	10	74	11	96	12	20	13	87	14	94	
  0	18	1	90	2	29	3	88	4	2	5	4	6	63	7	2	8	19	9	37	10	17	11	36	12	45	13	35	14	7	
  0	26	1	50	2	10	3	68	4	90	5	23	6	17	7	40	8	22	9	74	10	63	11	12	12	91	13	72	14	29	
  0	5	1	29	2	98	3	50	4	4	5	76	6	60	7	79	8	96	9	15	10	68	11	45	12	10	13	27	14	52	
  0	68	1	49	2	79	3	83	4	76	5	26	6	68	7	2	8	24	9	40	10	82	11	57	12	54	13	92	14	32	
  0	45	1	76	2	29	3	27	4	10	5	12	6	60	7	42	8	3	9	12	10	90	11	60	12	84	13	54	14	45	
  0	32	1	43	2	52	3	11	4	48	5	43	6	77	7	96	8	20	9	53	10	63	11	77	12	15	13	56	14	26	
  0	16	1	3	2	39	3	36	4	33	5	15	6	44	7	43	8	65	9	89	10	20	11	48	12	36	13	15	14	17	
  0	62	1	34	2	80	3	86	4	4	5	69	6	66	7	12	8	48	9	32	10	63	11	18	12	71	13	18	14	42	
  0	46	1	63	2	34	3	41	4	59	5	94	6	84	7	40	8	63	9	79	10	6	11	58	12	53	13	81	14	72	
  0	48	1	54	2	79	3	19	4	73	5	23	6	38	7	33	8	79	9	63	10	65	11	14	12	26	13	69	14	32	
  0	1	1	56	2	11	3	79	4	64	5	24	6	82	7	53	8	5	9	79	10	5	11	78	12	4	13	94	14	86	
  0	64	1	43	2	95	3	26	4	17	5	9	6	33	7	92	8	67	9	38	10	74	11	81	12	93	13	13	14	50	
  0	96	1	19	2	42	3	63	4	78	5	11	6	11	7	54	8	15	9	13	10	60	11	41	12	15	13	80	14	23	
  0	52	1	87	2	33	3	38	4	34	5	74	6	5	7	76	8	23	9	8	10	95	11	34	12	52	13	38	14	94	
  0	68	1	64	2	74	3	76	4	19	5	56	6	53	7	70	8	84	9	78	10	26	11	62	12	53	13	29	14	76	
