15 15
  0	38	1	24	2	89	3	22	4	25	5	89	6	14	7	40	8	83	9	11	10	72	11	52	12	56	13	60	14	69	
  0	35	1	83	2	78	3	16	4	66	5	69	6	27	7	78	8	93	9	87	10	70	11	77	12	31	13	84	14	48	
  0	81	1	25	2	73	3	49	4	31	5	81	6	79	7	8	8	12	9	77	10	3	11	56	12	9	13	2	14	88	
  0	4	1	4	2	97	3	57	4	22	5	69	6	82	7	42	8	33	9	91	10	59	11	32	12	68	13	25	14	56	
  0	11	1	17	2	52	3	60	4	71	5	19	6	39	7	37	8	4	9	91	10	93	11	54	12	57	13	86	14	95	
  0	46	1	95	2	15	3	56	4	71	5	83	6	31	7	71	8	96	9	82	10	21	11	93	12	17	13	46	14	68	
  0	28	1	74	2	20	3	90	4	87	5	68	6	18	7	52	8	57	9	81	10	98	11	16	12	87	13	6	14	58	
  0	68	1	63	2	72	3	51	4	31	5	41	6	97	7	37	8	75	9	69	10	8	11	21	12	25	13	72	14	40	
  0	89	1	93	2	80	3	77	4	60	5	16	6	59	7	97	8	6	9	83	10	56	11	96	12	97	13	33	14	75	
  0	19	1	12	2	47	3	93	4	31	5	63	6	3	7	15	8	69	9	37	10	17	11	63	12	66	13	71	14	27	
  0	49	1	7	2	14	3	86	4	3	5	21	6	72	7	18	8	9	9	64	10	42	11	41	12	84	13	17	14	85	
  0	92	1	42	2	55	3	2	4	34	5	95	6	2	7	98	8	43	9	62	10	10	11	23	12	69	13	58	14	43	
  0	57	1	58	2	16	3	63	4	79	5	9	6	91	7	9	8	91	9	1	10	17	11	8	12	43	13	64	14	51	
  0	6	1	25	2	53	3	5	4	18	5	16	6	21	7	59	8	2	9	45	10	30	11	29	12	9	13	82	14	64	
  0	15	1	34	2	44	3	85	4	99	5	84	6	6	7	91	8	19	9	1	10	36	11	51	12	4	13	79	14	29	
