20 15
  0	75	1	83	2	86	3	26	4	51	5	74	6	60	7	92	8	43	9	45	10	8	11	59	12	61	13	15	14	79	
  0	37	1	39	2	22	3	43	4	10	5	36	6	24	7	7	8	21	9	18	10	82	11	29	12	45	13	37	14	24	
  0	94	1	4	2	15	3	44	4	32	5	42	6	62	7	41	8	43	9	14	10	67	11	68	12	72	13	71	14	19	
  0	88	1	39	2	60	3	19	4	29	5	54	6	63	7	63	8	13	9	13	10	59	11	62	12	82	13	39	14	41	
  0	8	1	86	2	52	3	77	4	15	5	56	6	79	7	97	8	90	9	23	10	64	11	81	12	62	13	7	14	23	
  0	8	1	88	2	15	3	63	4	41	5	87	6	46	7	69	8	74	9	13	10	52	11	97	12	71	13	3	14	96	
  0	99	1	97	2	95	3	10	4	66	5	7	6	78	7	45	8	68	9	31	10	2	11	74	12	49	13	28	14	16	
  0	49	1	67	2	92	3	99	4	88	5	81	6	4	7	6	8	24	9	58	10	12	11	93	12	12	13	11	14	39	
  0	32	1	85	2	67	3	74	4	36	5	58	6	54	7	61	8	45	9	5	10	16	11	70	12	48	13	63	14	78	
  0	47	1	64	2	46	3	31	4	36	5	62	6	27	7	79	8	59	9	51	10	99	11	24	12	12	13	77	14	95	
  0	5	1	25	2	23	3	68	4	36	5	44	6	19	7	89	8	43	9	69	10	3	11	89	12	32	13	60	14	76	
  0	48	1	51	2	81	3	14	4	25	5	97	6	14	7	1	8	65	9	92	10	77	11	92	12	75	13	64	14	79	
  0	39	1	43	2	38	3	23	4	31	5	50	6	97	7	84	8	76	9	73	10	60	11	82	12	36	13	92	14	13	
  0	37	1	57	2	3	3	98	4	10	5	82	6	63	7	93	8	39	9	74	10	21	11	19	12	64	13	35	14	37	
  0	60	1	16	2	40	3	35	4	95	5	47	6	97	7	78	8	70	9	5	10	29	11	35	12	36	13	34	14	37	
  0	33	1	35	2	85	3	73	4	74	5	82	6	72	7	79	8	45	9	84	10	45	11	99	12	79	13	82	14	6	
  0	65	1	39	2	32	3	77	4	23	5	22	6	96	7	69	8	16	9	79	10	45	11	21	12	18	13	34	14	21	
  0	44	1	15	2	47	3	63	4	79	5	21	6	81	7	7	8	82	9	96	10	7	11	58	12	50	13	96	14	90	
  0	49	1	23	2	66	3	58	4	30	5	73	6	31	7	5	8	61	9	34	10	14	11	13	12	3	13	44	14	89	
  0	25	1	49	2	77	3	31	4	75	5	81	6	52	7	71	8	15	9	83	10	48	11	43	12	71	13	8	14	25	
