20 15
  0	9	1	48	2	54	3	13	4	55	5	6	6	34	7	71	8	50	9	54	10	41	11	2	12	27	13	87	14	40	
  0	15	1	92	2	99	3	35	4	91	5	14	6	29	7	68	8	89	9	6	10	58	11	95	12	29	13	74	14	79	
  0	51	1	68	2	98	3	16	4	72	5	87	6	29	7	81	8	73	9	70	10	34	11	56	12	16	13	82	14	42	
  0	11	1	86	2	84	3	47	4	11	5	28	6	77	7	28	8	87	9	25	10	17	11	69	12	71	13	40	14	49	
  0	49	1	17	2	24	3	80	4	21	5	15	6	61	7	33	8	50	9	55	10	54	11	33	12	89	13	27	14	65	
  0	59	1	98	2	43	3	58	4	13	5	99	6	17	7	4	8	98	9	73	10	12	11	91	12	99	13	5	14	81	
  0	96	1	27	2	97	3	54	4	82	5	69	6	85	7	49	8	67	9	87	10	52	11	84	12	19	13	81	14	1	
  0	87	1	76	2	22	3	18	4	39	5	79	6	23	7	92	8	69	9	24	10	41	11	47	12	69	13	73	14	22	
  0	83	1	52	2	31	3	62	4	62	5	96	6	65	7	26	8	51	9	11	10	34	11	96	12	94	13	50	14	39	
  0	48	1	13	2	73	3	43	4	15	5	45	6	71	7	17	8	34	9	94	10	72	11	47	12	72	13	78	14	15	
  0	21	1	34	2	57	3	65	4	72	5	88	6	65	7	36	8	31	9	43	10	11	11	98	12	51	13	41	14	19	
  0	45	1	35	2	27	3	18	4	32	5	40	6	26	7	76	8	19	9	67	10	52	11	31	12	53	13	23	14	66	
  0	27	1	81	2	20	3	22	4	85	5	25	6	89	7	80	8	96	9	51	10	59	11	78	12	9	13	74	14	92	
  0	63	1	71	2	90	3	18	4	46	5	36	6	48	7	1	8	31	9	98	10	27	11	27	12	67	13	66	14	75	
  0	77	1	94	2	64	3	79	4	61	5	57	6	10	7	74	8	10	9	20	10	46	11	44	12	49	13	31	14	4	
  0	52	1	86	2	71	3	64	4	42	5	17	6	12	7	11	8	59	9	1	10	34	11	15	12	60	13	54	14	54	
  0	40	1	64	2	95	3	66	4	9	5	95	6	71	7	95	8	62	9	85	10	4	11	34	12	67	13	53	14	72	
  0	67	1	56	2	81	3	29	4	97	5	5	6	11	7	17	8	90	9	53	10	28	11	44	12	10	13	72	14	99	
  0	51	1	89	2	4	3	37	4	13	5	22	6	24	7	48	8	35	9	28	10	11	11	36	12	66	13	32	14	21	
  0	67	1	27	2	9	3	76	4	30	5	45	6	33	7	4	8	40	9	26	10	39	11	32	12	2	13	80	14	46	
