12 12
  0	92	1	64	2	64	3	27	4	13	5	68	6	71	7	64	8	26	9	10	10	55	11	11	
  0	5	1	20	2	75	3	86	4	72	5	99	6	5	7	29	8	16	9	94	10	97	11	23	
  0	85	1	85	2	64	3	97	4	44	5	35	6	35	7	13	8	65	9	90	10	52	11	22	
  0	85	1	63	2	27	3	70	4	29	5	4	6	85	7	15	8	64	9	18	10	32	11	89	
  0	60	1	30	2	86	3	88	4	22	5	28	6	19	7	50	8	15	9	27	10	79	11	96	
  0	96	1	45	2	34	3	91	4	9	5	13	6	92	7	46	8	58	9	10	10	96	11	43	
  0	72	1	83	2	70	3	76	4	28	5	10	6	15	7	86	8	88	9	68	10	67	11	78	
  0	82	1	64	2	62	3	47	4	51	5	60	6	60	7	87	8	35	9	39	10	49	11	25	
  0	96	1	14	2	98	3	54	4	56	5	33	6	13	7	17	8	44	9	76	10	54	11	70	
  0	57	1	22	2	98	3	14	4	38	5	84	6	55	7	36	8	80	9	47	10	64	11	9	
  0	75	1	95	2	90	3	72	4	51	5	74	6	17	7	12	8	45	9	65	10	99	11	80	
  0	3	1	87	2	1	3	17	4	30	5	67	6	99	7	68	8	40	9	8	10	89	11	57	
