12 12
  0	72	1	63	2	9	3	27	4	85	5	70	6	71	7	72	8	37	9	41	10	29	11	18	
  0	51	1	10	2	17	3	61	4	31	5	61	6	59	7	53	8	68	9	98	10	86	11	7	
  0	8	1	45	2	12	3	48	4	78	5	75	6	84	7	15	8	65	9	85	10	16	11	70	
  0	91	1	70	2	46	3	24	4	98	5	83	6	41	7	25	8	85	9	90	10	14	11	33	
  0	86	1	49	2	61	3	36	4	66	5	25	6	73	7	88	8	15	9	11	10	53	11	18	
  0	17	1	95	2	16	3	29	4	77	5	2	6	13	7	57	8	76	9	37	10	13	11	90	
  0	56	1	68	2	7	3	95	4	39	5	71	6	2	7	35	8	47	9	38	10	7	11	21	
  0	77	1	58	2	45	3	3	4	25	5	24	6	39	7	6	8	1	9	69	10	2	11	93	
  0	34	1	10	2	67	3	45	4	40	5	16	6	2	7	62	8	57	9	85	10	18	11	70	
  0	70	1	61	2	4	3	17	4	79	5	59	6	59	7	79	8	79	9	51	10	12	11	50	
  0	63	1	8	2	13	3	21	4	28	5	45	6	14	7	8	8	48	9	89	10	14	11	15	
  0	12	1	45	2	17	3	11	4	14	5	87	6	65	7	13	8	6	9	30	10	44	11	3	
