15 15
  0	12	1	22	2	56	3	88	4	46	5	48	6	39	7	45	8	73	9	31	10	8	11	26	12	25	13	16	14	33	
  0	45	1	39	2	46	3	43	4	9	5	23	6	51	7	99	8	37	9	28	10	38	11	83	12	62	13	74	14	41	
  0	40	1	11	2	29	3	42	4	39	5	6	6	51	7	66	8	4	9	74	10	53	11	75	12	57	13	56	14	30	
  0	86	1	4	2	14	3	42	4	64	5	82	6	77	7	29	8	11	9	10	10	44	11	47	12	74	13	86	14	88	
  0	35	1	42	2	85	3	50	4	41	5	16	6	50	7	77	8	65	9	13	10	58	11	30	12	17	13	45	14	65	
  0	76	1	96	2	27	3	62	4	18	5	46	6	37	7	73	8	70	9	9	10	84	11	61	12	61	13	24	14	8	
  0	62	1	42	2	76	3	5	4	4	5	9	6	79	7	25	8	12	9	84	10	67	11	46	12	4	13	23	14	93	
  0	23	1	13	2	2	3	56	4	72	5	83	6	53	7	92	8	60	9	36	10	54	11	90	12	20	13	68	14	54	
  0	18	1	28	2	23	3	29	4	32	5	25	6	53	7	67	8	57	9	11	10	18	11	46	12	4	13	53	14	58	
  0	80	1	89	2	9	3	5	4	57	5	19	6	82	7	61	8	39	9	3	10	55	11	81	12	53	13	84	14	72	
  0	65	1	12	2	60	3	50	4	60	5	61	6	56	7	93	8	73	9	85	10	19	11	24	12	69	13	44	14	52	
  0	80	1	36	2	89	3	8	4	71	5	71	6	18	7	57	8	2	9	85	10	44	11	26	12	75	13	69	14	16	
  0	23	1	96	2	88	3	80	4	90	5	48	6	5	7	38	8	37	9	31	10	41	11	76	12	29	13	90	14	71	
  0	55	1	16	2	2	3	3	4	65	5	79	6	34	7	83	8	86	9	22	10	13	11	54	12	16	13	32	14	35	
  0	31	1	62	2	25	3	7	4	17	5	92	6	53	7	61	8	1	9	74	10	67	11	69	12	66	13	17	14	58	
