20 15
  0	12	1	99	2	18	3	23	4	34	5	24	6	43	7	69	8	19	9	73	10	3	11	67	12	49	13	18	14	17	
  0	17	1	87	2	93	3	87	4	79	5	22	6	84	7	87	8	83	9	33	10	61	11	5	12	83	13	62	14	9	
  0	57	1	6	2	44	3	91	4	88	5	63	6	88	7	98	8	25	9	7	10	53	11	64	12	2	13	46	14	51	
  0	42	1	98	2	17	3	57	4	5	5	46	6	99	7	53	8	58	9	14	10	97	11	85	12	50	13	62	14	66	
  0	66	1	54	2	49	3	60	4	95	5	95	6	58	7	28	8	62	9	11	10	19	11	81	12	41	13	69	14	82	
  0	43	1	8	2	52	3	48	4	64	5	13	6	59	7	69	8	99	9	32	10	81	11	71	12	87	13	89	14	79	
  0	39	1	63	2	20	3	42	4	47	5	38	6	84	7	38	8	73	9	86	10	74	11	35	12	73	13	45	14	83	
  0	52	1	65	2	2	3	94	4	58	5	92	6	93	7	27	8	19	9	28	10	93	11	44	12	44	13	13	14	52	
  0	71	1	19	2	4	3	55	4	41	5	82	6	48	7	4	8	99	9	18	10	80	11	21	12	19	13	7	14	84	
  0	15	1	24	2	95	3	60	4	40	5	44	6	89	7	3	8	77	9	24	10	18	11	25	12	34	13	20	14	1	
  0	64	1	46	2	36	3	28	4	51	5	94	6	25	7	5	8	31	9	39	10	14	11	91	12	93	13	29	14	76	
  0	85	1	33	2	62	3	15	4	87	5	11	6	76	7	55	8	38	9	63	10	44	11	16	12	90	13	25	14	51	
  0	26	1	14	2	21	3	21	4	57	5	5	6	6	7	30	8	12	9	11	10	82	11	4	12	90	13	75	14	57	
  0	99	1	20	2	94	3	26	4	47	5	85	6	33	7	54	8	43	9	40	10	43	11	99	12	29	13	16	14	17	
  0	77	1	97	2	74	3	31	4	91	5	16	6	11	7	54	8	90	9	89	10	47	11	36	12	36	13	36	14	44	
  0	17	1	30	2	43	3	18	4	52	5	6	6	30	7	76	8	65	9	62	10	41	11	36	12	79	13	15	14	40	
  0	43	1	9	2	92	3	22	4	59	5	39	6	58	7	83	8	41	9	79	10	99	11	38	12	90	13	42	14	95	
  0	91	1	38	2	22	3	65	4	8	5	95	6	14	7	43	8	53	9	9	10	34	11	64	12	84	13	50	14	37	
  0	84	1	19	2	16	3	14	4	73	5	20	6	78	7	34	8	68	9	3	10	39	11	70	12	5	13	34	14	69	
  0	23	1	46	2	96	3	29	4	8	5	38	6	56	7	32	8	73	9	92	10	51	11	71	12	52	13	77	14	12	
